2023-04-23 21:32:28.743 [info] Log level: Info
2023-04-23 21:32:28.743 [info] Validating found git in: "git"
2023-04-23 22:14:13.667 [info] > git rev-parse --show-toplevel [4ms]
2023-04-23 22:14:16.434 [info] > git rev-parse --show-toplevel [4ms]
2023-04-23 22:14:18.066 [info] > git rev-parse --show-toplevel [3ms]
2023-04-23 22:14:19.794 [info] > git rev-parse --show-toplevel [4ms]
2023-04-23 22:14:43.435 [info] > git rev-parse --show-toplevel [4ms]
2023-04-23 22:14:47.217 [info] > git rev-parse --show-toplevel [2ms]
2023-04-23 22:14:52.718 [info] > git rev-parse --show-toplevel [2ms]
2023-04-23 22:14:54.351 [info] > git rev-parse --show-toplevel [6ms]
2023-04-23 22:14:54.896 [info] > git rev-parse --show-toplevel [2ms]
2023-04-23 22:14:58.255 [info] > git rev-parse --show-toplevel [3ms]
2023-04-23 22:14:58.688 [info] > git rev-parse --show-toplevel [4ms]
2023-04-23 22:15:11.414 [info] > git rev-parse --show-toplevel [5ms]
2023-04-23 22:15:15.381 [info] > git rev-parse --show-toplevel [3ms]
2023-04-23 22:15:17.019 [info] > git rev-parse --show-toplevel [3ms]
2023-04-23 22:15:39.132 [info] > git rev-parse --show-toplevel [3ms]
2023-04-23 22:15:43.603 [info] > git rev-parse --show-toplevel [2ms]
2023-04-23 22:16:03.784 [info] > git rev-parse --show-toplevel [4ms]
2023-04-23 22:29:48.030 [info] > git rev-parse --show-toplevel [2ms]
2023-04-23 22:30:16.194 [info] > git rev-parse --show-toplevel [3ms]
2023-04-23 22:30:39.411 [info] > git rev-parse --show-toplevel [3ms]
2023-04-23 22:30:40.035 [info] > git rev-parse --show-toplevel [9ms]
2023-04-23 22:30:40.758 [info] > git rev-parse --show-toplevel [2ms]
2023-04-23 22:31:19.643 [info] > git rev-parse --show-toplevel [3ms]
2023-04-23 22:31:29.303 [info] > git rev-parse --show-toplevel [4ms]
2023-04-23 22:31:31.943 [info] > git rev-parse --show-toplevel [3ms]
2023-04-23 22:33:34.641 [info] > git rev-parse --show-toplevel [2ms]
2023-04-23 22:33:43.974 [info] > git rev-parse --show-toplevel [2ms]
2023-04-23 22:33:46.004 [info] > git rev-parse --show-toplevel [3ms]
2023-04-23 22:40:16.063 [info] > git rev-parse --show-toplevel [3ms]
2023-04-23 22:40:17.325 [info] > git rev-parse --show-toplevel [4ms]
2023-04-23 22:40:25.502 [info] > git rev-parse --show-toplevel [3ms]
2023-04-23 22:41:57.395 [info] > git rev-parse --show-toplevel [2ms]
